Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,20-24 years,1999,0.6927224434761982,7.307277556523802,0.0520189598704936
Female,20-24 years,2000,0.9336955601275794,7.066304439872422,0.06856892874419779
Female,20-24 years,2001,0.4686128301747344,3.5313871698252655,0.032994583444208886
Female,20-24 years,2002,0.46994234303653104,5.530057656963469,0.03234884476614292
Female,20-24 years,2003,1.4117313063463457,7.588268693653654,0.09574909142091333
Female,20-24 years,2004,0.7066152912091619,8.293384708790839,0.047618858655322796
Female,20-24 years,2005,0.9425006168268457,11.057499383173154,0.06354944965382232
Female,20-24 years,2006,1.899071085787678,3.1009289142123215,0.12767044682900922
Female,20-24 years,2007,0.23986660564954887,10.76013339435045,0.016012189759820356
Female,20-24 years,2008,0.48768124300813537,12.512318756991865,0.03208657213855559
Female,20-24 years,2009,1.9907590302489964,7.009240969751005,0.128097723191068
Female,20-24 years,2010,0.5080247275991919,6.491975272400809,0.03199492688439322
Female,20-24 years,2011,1.0544685980622317,6.945531401937768,0.06309585158972364
Female,20-24 years,2012,1.0853910687102093,7.9146089312897905,0.06268407570606559
Female,20-24 years,2013,0.8347328033691025,4.165267196630897,0.04715636878984025
Female,20-24 years,2014,0.8493782830672796,9.150621716932719,0.047559145742624175
Female,20-24 years,2015,1.1386474414033378,1.8613525585966622,0.06461694188368401
Female,20-24 years,2016,1.4162162617551428,4.583783738244858,0.0825951119882345
Female,20-24 years,2017,2.542828494037302,4.457171505962697,0.15156832801272366
Female,20-24 years,2018,1.1212348226201294,5.878765177379871,0.0682282754348188
Female,20-24 years,2019,0.5574825619411551,3.442517438058845,0.03451457749066251
Female,20-24 years,2020,1.3968276186967452,3.603172381303255,0.08672732028538145
Female,20-24 years,2021,0.538338448963851,8.46166155103615,0.03597489815506332
Female,20-24 years,2022,1.9632295312756045,6.036770468724396,0.12216044587864686
Female,25-29 years,1999,1.0928745764653967,10.907125423534604,0.08046634430776252
Female,25-29 years,2000,2.4472177372537307,19.55278226274627,0.18193480052172287
Female,25-29 years,2001,2.506191508199985,21.493808491800014,0.19209846618106505
Female,25-29 years,2002,2.3029097345737646,11.697090265426235,0.1780046110314442
Female,25-29 years,2003,2.3061816442781007,24.693818355721895,0.17804736522838224
Female,25-29 years,2004,0.46534975714346694,32.53465024285653,0.0351291408694357
Female,25-29 years,2005,3.050421695581853,31.949578304418154,0.22377510670629897
Female,25-29 years,2006,2.5858558569252112,15.414144143074788,0.18389903742228383
Female,25-29 years,2007,4.475111059961626,15.524888940038377,0.3119315970126147
Female,25-29 years,2008,1.6511376153512167,23.348862384648783,0.11349077854998345
Female,25-29 years,2009,4.008481780513149,23.991518219486853,0.27464289960865
Female,25-29 years,2010,2.827116123917126,14.172883876082874,0.19436456150949996
Female,25-29 years,2011,3.783999761188057,24.21600023881194,0.2581750733580267
Female,25-29 years,2012,2.154101799780657,20.84589820021934,0.14528159285447012
Female,25-29 years,2013,4.379400405025955,20.62059959497405,0.28992552296524227
Female,25-29 years,2014,3.5108326062645716,23.48916739373543,0.22346789612318319
Female,25-29 years,2015,4.142945789568861,21.857054210431137,0.25269614946345503
Female,25-29 years,2016,4.003390177470594,15.996609822529406,0.23439807356036604
Female,25-29 years,2017,4.968168677478056,19.031831322521942,0.28017652989226743
Female,25-29 years,2018,4.811459705312219,29.18854029468778,0.26567033000005624
Female,25-29 years,2019,4.882234345838169,24.117765654161833,0.268563334659299
Female,25-29 years,2020,3.456332803238119,34.54366719676188,0.19311301069942635
Female,25-29 years,2021,7.504680905427657,16.49531909457234,0.4611477078311591
Female,25-29 years,2022,6.866547884736112,22.13345211526389,0.3997522202488158
Female,30-34 years,1999,3.2629842292451023,41.7370157707549,0.2341003436007793
Female,30-34 years,2000,3.2917717709152257,46.70822822908478,0.23769158684686065
Female,30-34 years,2001,4.777984281326257,46.22201571867374,0.3441171674070173
Female,30-34 years,2002,5.716405310953512,46.28359468904649,0.41023191321680624
Female,30-34 years,2003,6.912690211233762,46.087309788766234,0.4980166486965659
Female,30-34 years,2004,5.761682825223898,43.23831717477611,0.41854596487884216
Female,30-34 years,2005,6.109221778934569,47.89077822106543,0.4522204021746777
Female,30-34 years,2006,5.07725731692162,44.922742683078376,0.38452389212986204
Female,30-34 years,2007,6.541738044235059,54.45826195576495,0.4980864585590288
Female,30-34 years,2008,5.862668263389667,46.137331736610335,0.4440604604303053
Female,30-34 years,2009,5.682995544569531,58.31700445543047,0.42002644066443984
Female,30-34 years,2010,5.732125671686479,57.267874328313525,0.41392927190530954
Female,30-34 years,2011,7.175219870948159,57.82478012905183,0.5036365919516187
Female,30-34 years,2012,9.334042841836542,30.665957158163465,0.6436573999805911
Female,30-34 years,2013,5.978604483706389,49.02139551629361,0.406539364556207
Female,30-34 years,2014,8.86623790932047,39.133762090679525,0.5972300149081525
Female,30-34 years,2015,8.850890476574843,43.149109523425146,0.5949266584062975
Female,30-34 years,2016,9.85655202308754,44.14344797691246,0.6577555231811496
Female,30-34 years,2017,13.683673042851952,54.31632695714804,0.9003186484930916
Female,30-34 years,2018,11.939861243452128,54.06013875654788,0.770762660017554
Female,30-34 years,2019,9.197925510022888,54.802074489977116,0.5738385110038317
Female,30-34 years,2020,11.05764137399272,72.94235862600729,0.6622563547045036
Female,30-34 years,2021,14.83818138045936,78.16181861954064,0.8940219942182319
Female,30-34 years,2022,14.605602537328853,79.39439746267115,0.8453588235109942
Female,35-39 years,1999,8.40977352299343,86.59022647700657,0.5579259141337141
Female,35-39 years,2000,9.120294013073222,82.87970598692677,0.6058377770903202
Female,35-39 years,2001,10.199786864068319,89.80021313593168,0.6837179794818864
Female,35-39 years,2002,11.411499350030214,70.58850064996977,0.7775084536993715
Female,35-39 years,2003,10.622442246657549,89.37755775334246,0.7372374973735913
Female,35-39 years,2004,9.909905725931438,72.09009427406855,0.7036691066392939
Female,35-39 years,2005,11.248549972817116,83.75145002718288,0.8051978803613132
Female,35-39 years,2006,10.944814758632235,68.05518524136777,0.7786805647171151
Female,35-39 years,2007,10.953726932706026,85.04627306729398,0.7748158710852238
Female,35-39 years,2008,15.806341757776103,69.19365824222389,1.1192105337608302
Female,35-39 years,2009,14.64903452910966,78.35096547089034,1.0441169950762654
Female,35-39 years,2010,15.332545087178548,71.66745491282146,1.1077219961679432
Female,35-39 years,2011,16.603033534655353,83.39696646534465,1.2347843266564544
Female,35-39 years,2012,17.011579711595438,83.98842028840455,1.2709245817466635
Female,35-39 years,2013,16.346925750584287,64.65307424941571,1.2161633395492792
Female,35-39 years,2014,18.462675406381013,83.53732459361899,1.3434083141272468
Female,35-39 years,2015,25.684026460605217,58.31597353939478,1.8170196112983652
Female,35-39 years,2016,16.7269637442599,90.27303625574011,1.1573711036640526
Female,35-39 years,2017,21.433110382802372,90.56688961719763,1.4529484120759826
Female,35-39 years,2018,24.818785478790765,79.18121452120923,1.6609215606995997
Female,35-39 years,2019,24.041604583692916,90.95839541630707,1.6014455067725777
Female,35-39 years,2020,28.584428097259195,86.41557190274081,1.9018350129115256
Female,35-39 years,2021,27.01610431968426,111.98389568031574,1.8296131469200407
Female,35-39 years,2022,35.29549376547243,114.70450623452759,2.309615230845246
Female,40-44 years,1999,14.49775705912251,151.5022429408775,1.0204686336220072
Female,40-44 years,2000,19.77755863399103,128.22244136600898,1.3715195395612976
Female,40-44 years,2001,17.052189714024614,153.94781028597538,1.1556920326469617
Female,40-44 years,2002,20.761018102946938,157.23898189705307,1.3960102761051163
Female,40-44 years,2003,23.929160420485896,190.07083957951411,1.59648110812125
Female,40-44 years,2004,28.896179690238665,169.10382030976135,1.9134502672389675
Female,40-44 years,2005,26.951848978271904,154.0481510217281,1.7894781242690303
Female,40-44 years,2006,30.677942624745036,169.32205737525496,2.0525497766494785
Female,40-44 years,2007,30.530378866679428,134.4696211333206,2.074566515204993
Female,40-44 years,2008,30.774010533858075,158.22598946614193,2.127561748553044
Female,40-44 years,2009,30.7007452249681,155.2992547750319,2.1706871878806546
Female,40-44 years,2010,28.84924358892474,133.15075641107526,2.054038915191582
Female,40-44 years,2011,29.101491372694042,132.89850862730594,2.063714550618625
Female,40-44 years,2012,29.85475781892102,136.145242181079,2.108586392986414
Female,40-44 years,2013,34.875510628894766,129.12448937110526,2.469146606673697
Female,40-44 years,2014,40.638602481033274,125.36139751896673,2.8892767801253916
Female,40-44 years,2015,35.29044759630655,140.70955240369344,2.545034979998871
Female,40-44 years,2016,36.56126493931842,128.43873506068158,2.7031599067322634
Female,40-44 years,2017,37.5941880231029,128.40581197689707,2.7817318530976265
Female,40-44 years,2018,37.9199899245207,136.0800100754793,2.7987442495105297
Female,40-44 years,2019,41.83707811143856,133.16292188856144,3.0358322971142746
Female,40-44 years,2020,47.309410867319286,163.6905891326807,3.3449152460547245
Female,40-44 years,2021,45.37861839422356,175.62138160577643,3.204763533385751
Female,40-44 years,2022,66.79543366499209,194.2045663350079,4.577829704400848
Female,45-49 years,1999,22.236381696889026,200.76361830311095,1.8643358980693794
Female,45-49 years,2000,23.95786777162883,216.04213222837112,1.9542829828168349
Female,45-49 years,2001,28.466087552493672,187.5339124475063,2.237143697688177
Female,45-49 years,2002,37.0550712880174,226.94492871198258,2.8049159388269413
Female,45-49 years,2003,34.651798798881494,286.3482012011185,2.5409238949484427
Female,45-49 years,2004,42.941608423422466,283.05839157657755,3.070231483023733
Female,45-49 years,2005,41.52695100869254,253.47304899130742,2.891705981716262
Female,45-49 years,2006,43.10714820769102,234.892851792309,2.9496048942794006
Female,45-49 years,2007,48.48231144313426,218.51768855686575,3.290215431184588
Female,45-49 years,2008,55.33186252002956,272.6681374799704,3.7241052837055895
Female,45-49 years,2009,53.86375954373151,246.13624045626852,3.5981327584737604
Female,45-49 years,2010,56.905482514648085,219.09451748535193,3.80952869588417
Female,45-49 years,2011,54.94543421771778,220.0545657822822,3.7249651856446273
Female,45-49 years,2012,54.10031639279157,190.89968360720846,3.722758402842187
Female,45-49 years,2013,63.30803067364119,193.69196932635884,4.432106409822009
Female,45-49 years,2014,62.7260032437297,179.2739967562703,4.472876032451611
Female,45-49 years,2015,63.600341210455596,215.39965878954436,4.555728669881609
Female,45-49 years,2016,64.1488331929828,200.85116680701722,4.5695519971750755
